Shift,Serial,OpenMP,OpenCL
3393, -9591.479, -9591.479, -9591.485
3394, -7746.364, -7746.364, -7746.360
3395,  2401.676,  2401.676,  2401.682
3396,-11986.757,-11986.757,-11986.761
3397,  6058.481,  6058.481,  6058.480
3398,  1280.302,  1280.302,  1280.302
3399, 12244.151, 12244.151, 12244.156
3400,  1418.723,  1418.723,  1418.723
3401,  5661.663,  5661.663,  5661.664
3402,  8067.405,  8067.405,  8067.404
3403, -9599.229, -9599.229, -9599.230
3404, 22738.082, 22738.082, 22738.072
3405, 13842.401, 13842.401, 13842.401
3406, 14537.447, 14537.447, 14537.443
3407, 13542.908, 13542.908, 13542.906
3408, 15840.359, 15840.359, 15840.355
3409, 11156.633, 11156.633, 11156.638
3410, 21335.910, 21335.910, 21335.906
3411, 27884.377, 27884.377, 27884.377
3412, 18895.072, 18895.072, 18895.080
3413, 17800.367, 17800.367, 17800.367
3414, 24713.293, 24713.293, 24713.283
3415, 24523.113, 24523.113, 24523.115
3416, 28272.363, 28272.363, 28272.369
3417, 25511.461, 25511.461, 25511.459
3418, 39739.086, 39739.086, 39739.086
3419, 30688.578, 30688.578, 30688.568
3420, 35222.902, 35222.902, 35222.906
3421, 32241.758, 32241.758, 32241.746
3422, 27933.156, 27933.156, 27933.150
3423, 42804.945, 42804.945, 42804.949
3424, 35568.062, 35568.062, 35568.059
3425, 34259.230, 34259.230, 34259.234
3426, 45264.348, 45264.348, 45264.355
3427, 46012.949, 46012.949, 46012.938
3428, 61296.945, 61296.945, 61296.945
3429, 49019.594, 49019.594, 49019.598
3430, 47572.453, 47572.453, 47572.453
3431, 43654.758, 43654.758, 43654.754
3432, 41132.742, 41132.742, 41132.738
3433, 49545.773, 49545.773, 49545.766
3434, 39276.715, 39276.715, 39276.699
3435, 34956.910, 34956.910, 34956.922
3436, 41460.266, 41460.266, 41460.270
3437, 49851.117, 49851.117, 49851.109
3438, 46432.797, 46432.797, 46432.820
3439, 44474.094, 44474.094, 44474.082
3440, 51594.312, 51594.312, 51594.309
3441, 46758.648, 46758.648, 46758.645
3442, 53092.484, 53092.484, 53092.473
3443, 65581.375, 65581.375, 65581.375
3444, 63783.047, 63783.047, 63783.047
3445, 60054.094, 60054.094, 60054.098
3446, 50345.750, 50345.750, 50345.754
3447, 56498.406, 56498.406, 56498.402
3448, 51938.230, 51938.230, 51938.227
3449, 46262.254, 46262.254, 46262.262
3450, 56070.746, 56070.746, 56070.750
3451, 66921.594, 66921.594, 66921.602
3452, 46473.406, 46473.406, 46473.410
3453, 49177.582, 49177.582, 49177.586
3454, 58599.785, 58599.785, 58599.773
3455, 51266.656, 51266.656, 51266.637
3456, 52283.035, 52283.035, 52283.043
3457, 51967.926, 51967.926, 51967.930
3458, 55256.414, 55256.414, 55256.406
3459, 54321.965, 54321.965, 54321.965
3460, 49774.258, 49774.258, 49774.258
3461, 49913.145, 49913.145, 49913.141
3462, 59816.574, 59816.574, 59816.570
3463, 51116.035, 51116.035, 51116.027
3464, 45372.762, 45372.762, 45372.758
3465, 50154.762, 50154.762, 50154.766
3466, 34551.391, 34551.391, 34551.398
3467, 49263.254, 49263.254, 49263.262
3468, 47738.637, 47738.637, 47738.641
3469, 35637.156, 35637.156, 35637.148
3470, 43780.316, 43780.316, 43780.312
3471, 50717.836, 50717.836, 50717.840
3472, 41205.191, 41205.191, 41205.180
3473, 40481.988, 40481.988, 40481.992
3474, 53114.996, 53114.996, 53114.992
3475, 46931.195, 46931.195, 46931.176
3476, 49400.637, 49400.637, 49400.637
3477, 39197.199, 39197.199, 39197.207
3478, 30249.676, 30249.676, 30249.668
3479, 37126.031, 37126.031, 37126.027
3480, 32961.203, 32961.203, 32961.199
3481, 31406.648, 31406.648, 31406.652
3482, 25197.801, 25197.801, 25197.793
3483, 33488.922, 33488.922, 33488.926
3484, 42768.660, 42768.660, 42768.668
3485, 33141.469, 33141.469, 33141.465
3486, 21501.994, 21501.994, 21502.002
3487, 36466.352, 36466.352, 36466.352
3488, 26140.221, 26140.221, 26140.236
3489, 28102.131, 28102.131, 28102.129
3490, 22577.631, 22577.631, 22577.633
3491, 22369.402, 22369.402, 22369.398
3492, 32177.256, 32177.256, 32177.256
3493, 10198.764, 10198.764, 10198.761
3494, 26624.814, 26624.814, 26624.822
3495,  9838.475,  9838.475,  9838.481
3496, 22568.523, 22568.523, 22568.527
3497, 26570.039, 26570.039, 26570.033
3498,  5254.903,  5254.903,  5254.901
3499,  8660.271,  8660.271,  8660.275
3500, 10565.101, 10565.101, 10565.096
3501, 14576.291, 14576.291, 14576.289
3502, 10445.078, 10445.078, 10445.072
3503,  5572.362,  5572.362,  5572.371
3504, 11319.304, 11319.304, 11319.300
3505,  3834.112,  3834.112,  3834.110
3506,  1883.204,  1883.204,  1883.204
3507,-11929.839,-11929.839,-11929.836
3508,  1948.196,  1948.196,  1948.195
3509, -3193.775, -3193.775, -3193.775
3510, -7827.084, -7827.084, -7827.087
3511,  1206.173,  1206.173,  1206.172
3512,-17350.387,-17350.387,-17350.389
3513, -4183.691, -4183.691, -4183.688
3514,-17536.582,-17536.582,-17536.584
3515,-22279.076,-22279.076,-22279.082
3516,-17015.596,-17015.596,-17015.594
3517,-16677.139,-16677.139,-16677.135
3518, -6950.140, -6950.140, -6950.139
3519,-13997.919,-13997.919,-13997.919
3520,-22323.621,-22323.621,-22323.621
3521,-29867.527,-29867.527,-29867.518
3522,-21957.205,-21957.205,-21957.207
3523,-37977.117,-37977.117,-37977.113
3524,-39710.930,-39710.930,-39710.918
3525,-18399.811,-18399.811,-18399.814
3526,-34588.691,-34588.691,-34588.703
3527,-36146.684,-36146.684,-36146.684
3528,-31471.936,-31471.936,-31471.926
3529,-25435.803,-25435.803,-25435.803
3530,-33164.988,-33164.988,-33164.977
3531,-43265.723,-43265.723,-43265.727
3532,-46309.160,-46309.160,-46309.168
3533,-39579.832,-39579.832,-39579.832
3534,-32947.895,-32947.895,-32947.891
3535,-42773.191,-42773.191,-42773.191
3536,-42793.867,-42793.867,-42793.871
3537,-41984.082,-41984.082,-41984.082
3538,-45468.836,-45468.836,-45468.836
3539,-45340.238,-45340.238,-45340.242
3540,-48665.859,-48665.859,-48665.867
3541,-50098.691,-50098.691,-50098.695
3542,-57449.207,-57449.207,-57449.215
3543,-48686.930,-48686.930,-48686.914
3544,-58562.660,-58562.660,-58562.668
3545,-45604.035,-45604.035,-45604.027
3546,-47508.219,-47508.219,-47508.211
3547,-50794.414,-50794.414,-50794.414
3548,-43416.117,-43416.117,-43416.113
3549,-39875.047,-39875.047,-39875.039
3550,-52574.734,-52574.734,-52574.742
3551,-40460.641,-40460.641,-40460.633
3552,-59510.531,-59510.531,-59510.523
3553,-44998.711,-44998.711,-44998.707
3554,-60345.117,-60345.117,-60345.125
3555,-61859.887,-61859.887,-61859.887
3556,-59689.191,-59689.191,-59689.191
3557,-45760.773,-45760.773,-45760.777
3558,-44094.027,-44094.027,-44094.031
3559,-55569.391,-55569.391,-55569.398
3560,-51580.262,-51580.262,-51580.258
3561,-49505.441,-49505.441,-49505.445
3562,-51292.527,-51292.527,-51292.531
3563,-49630.371,-49630.371,-49630.375
3564,-62212.004,-62212.004,-62211.996
3565,-50196.160,-50196.160,-50196.156
3566,-51580.414,-51580.414,-51580.410
3567,-62403.871,-62403.871,-62403.863
3568,-54229.273,-54229.273,-54229.258
3569,-47886.262,-47886.262,-47886.273
3570,-50184.750,-50184.750,-50184.738
3571,-53762.918,-53762.918,-53762.922
3572,-49397.234,-49397.234,-49397.238
3573,-41872.109,-41872.109,-41872.113
3574,-40511.656,-40511.656,-40511.664
3575,-49240.266,-49240.266,-49240.258
3576,-47123.059,-47123.059,-47123.070
3577,-50324.102,-50324.102,-50324.105
3578,-33075.387,-33075.387,-33075.383
3579,-51968.230,-51968.230,-51968.238
3580,-40079.500,-40079.500,-40079.500
3581,-38391.273,-38391.273,-38391.270
3582,-35266.629,-35266.629,-35266.629
3583,-45151.465,-45151.465,-45151.461
3584,-46944.207,-46944.207,-46944.195
3585,-42959.590,-42959.590,-42959.598
3586,-36596.641,-36596.641,-36596.633
3587,-30831.414,-30831.414,-30831.406
3588,-35763.387,-35763.387,-35763.387
3589,-38575.285,-38575.285,-38575.285
3590,-29215.871,-29215.871,-29215.871
3591,-33826.699,-33826.699,-33826.691
3592,-31741.334,-31741.334,-31741.330
3593,-28279.604,-28279.604,-28279.604
3594,-43002.777,-43002.777,-43002.770
3595,-11948.622,-11948.622,-11948.632
3596,-25591.234,-25591.234,-25591.229
3597,-34513.227,-34513.227,-34513.234
3598,-28520.141,-28520.141,-28520.139
3599,-19104.045,-19104.045,-19104.039
3600,-17399.016,-17399.016,-17399.014
3601,-19884.574,-19884.574,-19884.574
3602,-17992.721,-17992.721,-17992.729
3603,-21310.809,-21310.809,-21310.814
3604, -6331.021, -6331.021, -6331.019
3605, -9413.071, -9413.071, -9413.072
3606,-14352.691,-14352.691,-14352.695
3607,-10642.423,-10642.423,-10642.422
3608, -4012.964, -4012.964, -4012.962
3609, -5591.068, -5591.068, -5591.058
3610,-14361.436,-14361.436,-14361.441
3611,  4854.331,  4854.331,  4854.332
3612,  -564.645,  -564.645,  -564.641
3613, 11882.343, 11882.343, 11882.343
3614, -8557.649, -8557.649, -8557.654
3615, -4108.859, -4108.859, -4108.861
3616,  3004.084,  3004.084,  3004.075
3617, 13905.438, 13905.438, 13905.433
3618,  8666.891,  8666.891,  8666.894
3619, 14634.670, 14634.670, 14634.670
3620, 11388.460, 11388.460, 11388.453
3621,  3654.029,  3654.029,  3654.026
3622,  6131.218,  6131.218,  6131.218
3623, 10350.180, 10350.180, 10350.179
3624, 19135.268, 19135.268, 19135.268
3625,  7639.198,  7639.198,  7639.195
3626, 21383.217, 21383.217, 21383.215
3627, 21254.162, 21254.162, 21254.162
3628, 14066.942, 14066.942, 14066.940
3629, 24715.396, 24715.396, 24715.396
3630, 24512.148, 24512.148, 24512.154
3631, 22277.906, 22277.906, 22277.900
3632, 24476.299, 24476.299, 24476.305
3633, 15614.881, 15614.881, 15614.885
3634, 39847.520, 39847.520, 39847.523
3635, 37920.492, 37920.492, 37920.492
3636, 20300.854, 20300.854, 20300.857
3637, 26855.057, 26855.057, 26855.057
3638, 27914.709, 27914.709, 27914.711
3639, 41074.098, 41074.098, 41074.105
3640, 33118.336, 33118.336, 33118.340
3641, 42927.402, 42927.402, 42927.406
3642, 39807.402, 39807.402, 39807.395
3643, 31441.791, 31441.791, 31441.779
3644, 37632.324, 37632.324, 37632.324
3645, 37758.387, 37758.387, 37758.375
3646, 45109.508, 45109.508, 45109.508
3647, 42081.195, 42081.195, 42081.180
3648, 41688.441, 41688.441, 41688.441
3649, 50572.148, 50572.148, 50572.145
3650, 39617.039, 39617.039, 39617.047
3651, 47709.234, 47709.234, 47709.234
3652, 50741.574, 50741.574, 50741.574
3653, 44805.707, 44805.707, 44805.695
3654, 51698.273, 51698.273, 51698.270
3655, 43596.949, 43596.949, 43596.949
3656, 56755.926, 56755.926, 56755.930
3657, 46601.586, 46601.586, 46601.574
3658, 60705.117, 60705.117, 60705.113
3659, 54051.297, 54051.297, 54051.293
3660, 51068.430, 51068.430, 51068.422
3661, 55103.445, 55103.445, 55103.441
3662, 49970.758, 49970.758, 49970.754
3663, 56289.828, 56289.828, 56289.828
3664, 60324.441, 60324.441, 60324.449
3665, 47329.707, 47329.707, 47329.711
3666, 56174.074, 56174.074, 56174.090
3667, 47609.156, 47609.156, 47609.156
3668, 57879.586, 57879.586, 57879.602
3669, 46770.832, 46770.832, 46770.816
3670, 57787.812, 57787.812, 57787.836
3671, 51485.902, 51485.902, 51485.898
3672, 52733.512, 52733.512, 52733.516
3673, 45862.609, 45862.609, 45862.590
3674, 47032.922, 47032.922, 47032.926
3675, 40286.520, 40286.520, 40286.527
3676, 48544.074, 48544.074, 48544.078
3677, 59314.336, 59314.336, 59314.340
3678, 44206.258, 44206.258, 44206.254
3679, 54706.770, 54706.770, 54706.781
3680, 45520.367, 45520.367, 45520.359
3681, 49959.188, 49959.188, 49959.184
3682, 50438.117, 50438.117, 50438.117
3683, 42607.012, 42607.012, 42607.020
3684, 43007.910, 43007.910, 43007.902
3685, 51254.016, 51254.016, 51254.020
3686, 40494.867, 40494.867, 40494.867
3687, 51891.637, 51891.637, 51891.637
3688, 46831.000, 46831.000, 46831.008
3689, 37935.152, 37935.152, 37935.152
3690, 47321.148, 47321.148, 47321.145
3691, 47607.078, 47607.078, 47607.086
3692, 35274.355, 35274.355, 35274.355
3693, 39878.121, 39878.121, 39878.117
3694, 44126.980, 44126.980, 44126.977
3695, 35366.793, 35366.793, 35366.801
3696, 34735.691, 34735.691, 34735.695
3697, 31219.746, 31219.746, 31219.746
3698, 36958.281, 36958.281, 36958.277
3699, 35954.645, 35954.645, 35954.648
3700, 36976.320, 36976.320, 36976.312
3701, 34347.465, 34347.465, 34347.469
3702, 32835.316, 32835.316, 32835.312
3703, 27749.330, 27749.330, 27749.334
3704, 29676.949, 29676.949, 29676.943
3705, 29104.795, 29104.795, 29104.795
3706, 29578.293, 29578.293, 29578.291
3707, 19578.564, 19578.564, 19578.568
3708, 18792.076, 18792.076, 18792.080
3709, 19813.076, 19813.076, 19813.066
3710, 14798.642, 14798.642, 14798.637
3711, 24285.330, 24285.330, 24285.322
3712,  8823.662,  8823.662,  8823.662
3713, 15546.320, 15546.320, 15546.318
3714, 20564.895, 20564.895, 20564.898
3715,   948.853,   948.853,   948.854
3716,  9812.668,  9812.668,  9812.666
3717, 15891.919, 15891.919, 15891.920
3718,  6784.867,  6784.867,  6784.863
3719, 12124.596, 12124.596, 12124.588
3720, 13500.884, 13500.884, 13500.888
3721, -2846.923, -2846.923, -2846.920
3722, -5648.499, -5648.499, -5648.495
3723, -6389.579, -6389.579, -6389.580
3724,  1966.889,  1966.889,  1966.900
3725, -1988.478, -1988.478, -1988.478
3726,  2337.188,  2337.188,  2337.187
3727, -8890.933, -8890.933, -8890.930
3728,-17763.996,-17763.996,-17763.996
3729,-11770.366,-11770.366,-11770.364
3730,-15450.039,-15450.039,-15450.036
3731, -9370.997, -9370.997, -9370.993
3732,-11987.757,-11987.757,-11987.760
3733,-17461.920,-17461.920,-17461.914
3734,-14872.957,-14872.957,-14872.956
3735,-15729.986,-15729.986,-15729.982
3736,-25965.885,-25965.885,-25965.877
3737,-17117.867,-17117.867,-17117.869
3738,-31264.414,-31264.414,-31264.400
3739,-24267.465,-24267.465,-24267.461
3740,-27017.533,-27017.533,-27017.541
3741,-25593.027,-25593.027,-25593.027
3742,-31994.648,-31994.648,-31994.648
3743,-33533.801,-33533.801,-33533.801
3744,-36148.480,-36148.480,-36148.488
3745,-24871.432,-24871.432,-24871.428
3746,-27122.541,-27122.541,-27122.539
3747,-27059.154,-27059.154,-27059.158
3748,-35861.719,-35861.719,-35861.727
3749,-35595.688,-35595.688,-35595.695
3750,-46273.062,-46273.062,-46273.055
3751,-46885.535,-46885.535,-46885.535
3752,-46104.145,-46104.145,-46104.145
3753,-40105.590,-40105.590,-40105.586
3754,-34352.906,-34352.906,-34352.902
3755,-38882.691,-38882.691,-38882.688
3756,-52081.840,-52081.840,-52081.844
3757,-39475.223,-39475.223,-39475.227
3758,-45770.801,-45770.801,-45770.809
3759,-48787.445,-48787.445,-48787.457
3760,-47573.297,-47573.297,-47573.312
3761,-41152.336,-41152.336,-41152.344
3762,-49993.750,-49993.750,-49993.754
3763,-64043.805,-64043.805,-64043.809
3764,-45246.562,-45246.562,-45246.566
3765,-49861.465,-49861.465,-49861.461
3766,-54910.984,-54910.984,-54910.980
3767,-40511.473,-40511.473,-40511.477
3768,-45171.953,-45171.953,-45171.945
3769,-56262.656,-56262.656,-56262.660
3770,-56535.684,-56535.684,-56535.676
3771,-50013.336,-50013.336,-50013.328
3772,-56594.625,-56594.625,-56594.625
3773,-61356.191,-61356.191,-61356.195
3774,-49694.301,-49694.301,-49694.301
3775,-62332.648,-62332.648,-62332.648
3776,-50089.441,-50089.441,-50089.438
3777,-41615.559,-41615.559,-41615.559
3778,-63182.711,-63182.711,-63182.711
3779,-57267.773,-57267.773,-57267.789
3780,-61562.188,-61562.188,-61562.180
3781,-56417.602,-56417.602,-56417.609
3782,-46337.668,-46337.668,-46337.660
3783,-47760.555,-47760.555,-47760.551
3784,-44008.449,-44008.449,-44008.457
3785,-52736.301,-52736.301,-52736.312
3786,-49920.871,-49920.871,-49920.879
3787,-51136.887,-51136.887,-51136.887
3788,-41985.297,-41985.297,-41985.301
3789,-46260.090,-46260.090,-46260.082
3790,-47705.957,-47705.957,-47705.957
3791,-41165.395,-41165.395,-41165.387
3792,-54558.000,-54558.000,-54558.008
3793,-47553.516,-47553.516,-47553.496
3794,-48578.738,-48578.738,-48578.742
3795,-28740.230,-28740.230,-28740.223
3796,-39569.387,-39569.387,-39569.395
3797,-38052.441,-38052.441,-38052.434
3798,-42454.180,-42454.180,-42454.188
3799,-45893.879,-45893.879,-45893.883
3800,-34920.840,-34920.840,-34920.844
3801,-39970.766,-39970.766,-39970.762
3802,-40245.750,-40245.750,-40245.754
3803,-28390.072,-28390.072,-28390.064
3804,-51282.477,-51282.477,-51282.477
3805,-32855.555,-32855.555,-32855.555
3806,-26930.906,-26930.906,-26930.898
3807,-30684.717,-30684.717,-30684.730
3808,-21905.570,-21905.570,-21905.562
3809,-17763.170,-17763.170,-17763.168
3810,-29769.553,-29769.553,-29769.553
3811,-28416.750,-28416.750,-28416.740
3812,-21648.881,-21648.881,-21648.879
3813,-28728.500,-28728.500,-28728.500
3814,-22346.113,-22346.113,-22346.109
3815,-26864.566,-26864.566,-26864.572
3816, -9029.968, -9029.968, -9029.963
3817,-24189.129,-24189.129,-24189.129
3818,-16080.986,-16080.986,-16080.984
3819,-20860.000,-20860.000,-20859.998
3820,-12415.036,-12415.036,-12415.037
3821, -5758.017, -5758.017, -5758.016
3822,-12585.836,-12585.836,-12585.846
3823, -8706.583, -8706.583, -8706.590
3824, -1082.711, -1082.711, -1082.709
3825, -9200.637, -9200.637, -9200.635
3826, -2425.932, -2425.932, -2425.932
3827, -1621.683, -1621.683, -1621.683
3828, -8623.374, -8623.374, -8623.375
3829, -2038.649, -2038.649, -2038.653
3830, -4194.366, -4194.366, -4194.368
3831,  4473.058,  4473.058,  4473.056
3832,  9264.165,  9264.165,  9264.164
3833,  7348.674,  7348.674,  7348.672
3834,  1922.685,  1922.685,  1922.684
3835, 12948.367, 12948.367, 12948.364
3836,  4843.687,  4843.687,  4843.688
3837, 20700.156, 20700.156, 20700.152
3838,  3069.699,  3069.699,  3069.699
3839, 19744.832, 19744.832, 19744.832
3840,  5702.459,  5702.459,  5702.462
3841,  6378.748,  6378.748,  6378.745
3842, 19071.449, 19071.449, 19071.449
3843, 15711.675, 15711.675, 15711.678
3844, 15016.514, 15016.514, 15016.516
3845, 30625.748, 30625.748, 30625.738
3846, 41012.270, 41012.270, 41012.262
3847, 31125.539, 31125.539, 31125.547
3848, 34369.484, 34369.484, 34369.488
3849, 27705.596, 27705.596, 27705.598
3850, 23877.338, 23877.338, 23877.344
3851, 37033.859, 37033.859, 37033.855
3852, 23423.895, 23423.895, 23423.881
3853, 28924.416, 28924.416, 28924.414
3854, 36503.305, 36503.305, 36503.309
3855, 36665.609, 36665.609, 36665.605
3856, 24454.012, 24454.012, 24454.016
3857, 31844.256, 31844.256, 31844.248
3858, 47149.453, 47149.453, 47149.461
3859, 44144.762, 44144.762, 44144.766
3860, 45895.328, 45895.328, 45895.340
3861, 45403.781, 45403.781, 45403.789
3862, 39360.367, 39360.367, 39360.387
3863, 41668.047, 41668.047, 41668.043
3864, 57440.492, 57440.492, 57440.492
3865, 43437.570, 43437.570, 43437.570
3866, 47968.344, 47968.344, 47968.348
3867, 41559.305, 41559.305, 41559.309
3868, 44808.906, 44808.906, 44808.910
3869, 46347.398, 46347.398, 46347.398
3870, 47181.551, 47181.551, 47181.543
3871, 59611.656, 59611.656, 59611.637
3872, 50513.746, 50513.746, 50513.746
3873, 49937.875, 49937.875, 49937.879
3874, 57881.738, 57881.738, 57881.738
3875, 48834.449, 48834.449, 48834.445
3876, 62703.984, 62703.984, 62703.984
3877, 59329.652, 59329.652, 59329.664
3878, 54549.148, 54549.148, 54549.148
3879, 41185.906, 41185.906, 41185.902
3880, 54694.605, 54694.605, 54694.602
3881, 62156.895, 62156.895, 62156.895
3882, 52455.578, 52455.578, 52455.574
3883, 48365.473, 48365.473, 48365.461
3884, 54097.363, 54097.363, 54097.344
3885, 42705.953, 42705.953, 42705.957
3886, 60474.504, 60474.504, 60474.508
3887, 43890.961, 43890.961, 43890.965
3888, 59491.215, 59491.215, 59491.223
3889, 47086.902, 47086.902, 47086.895
3890, 48083.336, 48083.336, 48083.344
3891, 47865.855, 47865.855, 47865.863
3892, 57877.055, 57877.055, 57877.059
3893, 51280.664, 51280.664, 51280.664
3894, 51891.516, 51891.516, 51891.516
3895, 47786.348, 47786.348, 47786.352
3896, 48309.777, 48309.777, 48309.770
3897, 46236.645, 46236.645, 46236.645
3898, 45729.109, 45729.109, 45729.102
3899, 48254.785, 48254.785, 48254.781
3900, 46522.660, 46522.660, 46522.652
3901, 43596.215, 43596.215, 43596.227
3902, 49621.223, 49621.223, 49621.223
3903, 43108.090, 43108.090, 43108.074
3904, 44142.449, 44142.449, 44142.453
3905, 40487.680, 40487.680, 40487.676
3906, 46249.816, 46249.816, 46249.828
3907, 46908.105, 46908.105, 46908.105
3908, 45709.457, 45709.457, 45709.461
3909, 42731.336, 42731.336, 42731.340
3910, 30955.527, 30955.527, 30955.531
3911, 37082.641, 37082.641, 37082.641
