Shift,Serial,OpenMP,SIMD
697,  -477.211,  -477.211,  -477.226
698, 10195.903, 10195.903, 10195.936
699,  4938.594,  4938.594,  4938.594
700,  2339.210,  2339.210,  2339.210
701,  -363.521,  -363.521,  -363.516
702, -4099.278, -4099.278, -4099.279
703, -6350.550, -6350.550, -6350.552
704, -1334.281, -1334.281, -1334.270
705, -8821.111, -8821.111, -8821.140
706,  3049.775,  3049.775,  3049.766
707, -6355.365, -6355.365, -6355.328
708, -8493.037, -8493.037, -8493.061
709,-10177.801,-10177.801,-10177.824
710,-23256.564,-23256.564,-23256.535
711,-16092.316,-16092.316,-16092.357
712,-19659.275,-19659.275,-19659.273
713,-22142.213,-22142.213,-22142.223
714,-18699.596,-18699.596,-18699.646
715,-25782.357,-25782.357,-25782.418
716,-30862.965,-30862.965,-30862.971
717,-30390.844,-30390.844,-30390.898
718,-27463.375,-27463.375,-27463.363
719,-33891.281,-33891.281,-33891.051
720,-41141.395,-41141.395,-41141.344
721,-32353.223,-32353.223,-32353.180
722,-37627.219,-37627.219,-37627.191
723,-38233.852,-38233.852,-38233.969
724,-26819.707,-26819.707,-26819.684
725,-39852.664,-39852.664,-39852.617
726,-40523.172,-40523.172,-40523.195
727,-32881.305,-32881.305,-32881.133
728,-45631.562,-45631.562,-45631.539
729,-44370.625,-44370.625,-44370.523
730,-45270.910,-45270.910,-45270.766
731,-48497.758,-48497.758,-48497.664
732,-38872.445,-38872.445,-38872.531
733,-49270.125,-49270.125,-49270.047
734,-37716.355,-37716.355,-37716.375
735,-68269.352,-68269.352,-68269.102
736,-43182.582,-43182.582,-43182.637
737,-44666.672,-44666.672,-44666.637
738,-51717.395,-51717.395,-51717.445
739,-56136.469,-56136.469,-56136.484
740,-60141.488,-60141.488,-60141.645
741,-52638.344,-52638.344,-52638.609
742,-65721.852,-65721.852,-65721.672
743,-48693.629,-48693.629,-48693.711
744,-67629.383,-67629.383,-67629.453
745,-52894.113,-52894.113,-52894.258
746,-51948.555,-51948.555,-51948.629
747,-63581.723,-63581.723,-63581.633
748,-53608.938,-53608.938,-53608.918
749,-51722.207,-51722.207,-51722.066
750,-52902.605,-52902.605,-52902.637
751,-67107.141,-67107.141,-67107.242
752,-66894.461,-66894.461,-66894.438
753,-64760.215,-64760.215,-64760.070
754,-54385.453,-54385.453,-54385.297
755,-58742.426,-58742.426,-58742.551
756,-49912.969,-49912.969,-49913.039
757,-52153.891,-52153.891,-52154.012
758,-53780.285,-53780.285,-53780.527
759,-61736.410,-61736.410,-61736.164
760,-52511.711,-52511.711,-52511.855
761,-66686.109,-66686.109,-66686.188
762,-61077.941,-61077.941,-61077.668
763,-59331.703,-59331.703,-59331.602
764,-49186.730,-49186.730,-49186.758
765,-49581.949,-49581.949,-49582.016
766,-55726.047,-55726.047,-55726.242
767,-63888.289,-63888.289,-63888.535
768,-52860.109,-52860.109,-52860.332
769,-45843.559,-45843.559,-45843.594
770,-57805.336,-57805.336,-57805.309
771,-53408.383,-53408.383,-53408.293
772,-57829.008,-57829.008,-57828.984
773,-50650.062,-50650.062,-50650.000
774,-45063.484,-45063.484,-45063.508
775,-55313.355,-55313.355,-55313.289
776,-35448.180,-35448.180,-35448.211
777,-59506.355,-59506.355,-59506.449
778,-45687.668,-45687.668,-45687.578
779,-47933.441,-47933.441,-47933.371
780,-43775.660,-43775.660,-43775.316
781,-42583.496,-42583.496,-42583.523
782,-50150.051,-50150.051,-50150.172
783,-32714.852,-32714.852,-32714.857
784,-37900.102,-37900.102,-37899.961
785,-40531.727,-40531.727,-40531.645
786,-29570.293,-29570.293,-29570.377
787,-37634.098,-37634.098,-37633.883
788,-42054.465,-42054.465,-42054.367
789,-34485.402,-34485.402,-34485.422
790,-26649.191,-26649.191,-26649.246
791,-39319.309,-39319.309,-39319.508
792,-33573.949,-33573.949,-33574.133
793,-23448.459,-23448.459,-23448.379
794,-10068.832,-10068.832,-10068.871
795,-36640.523,-36640.523,-36640.523
796,-22670.928,-22670.928,-22670.887
797,-24394.297,-24394.297,-24394.035
798, -8126.013, -8126.013, -8126.008
799, -6364.042, -6364.042, -6364.003
800,-15455.371,-15455.371,-15455.387
801,-14760.189,-14760.189,-14760.197
802,-15629.907,-15629.907,-15629.902
803, -7253.251, -7253.251, -7253.265
804,-20713.145,-20713.145,-20713.023
805,-10995.313,-10995.313,-10995.352
806,-13747.766,-13747.766,-13747.851
807, -6990.037, -6990.037, -6990.045
808,  6088.523,  6088.523,  6088.535
809, -4735.573, -4735.573, -4735.581
810,  2395.423,  2395.423,  2395.407
811,  7649.679,  7649.679,  7649.685
812,  9591.789,  9591.789,  9591.828
813, -4156.454, -4156.454, -4156.448
814,  6052.812,  6052.812,  6052.777
815, 11396.737, 11396.737, 11396.744
816,  4648.585,  4648.585,  4648.583
817, 15703.911, 15703.911, 15703.873
818, 29753.881, 29753.881, 29753.797
819, 12926.212, 12926.212, 12926.181
820, 27458.412, 27458.412, 27458.449
821, 16806.861, 16806.861, 16806.908
822, 19313.248, 19313.248, 19313.334
823, 25365.102, 25365.102, 25365.105
824, 30966.586, 30966.586, 30966.486
825, 23682.949, 23682.949, 23682.957
826, 34812.102, 34812.102, 34812.133
827, 31505.715, 31505.715, 31505.689
828, 45041.656, 45041.656, 45041.625
829, 40370.289, 40370.289, 40370.184
830, 25343.592, 25343.592, 25343.631
831, 31597.324, 31597.324, 31597.375
832, 32798.176, 32798.176, 32798.203
833, 35463.738, 35463.738, 35463.785
834, 46398.953, 46398.953, 46398.895
835, 42850.434, 42850.434, 42850.363
836, 37452.785, 37452.785, 37452.898
837, 30016.174, 30016.174, 30016.188
838, 54399.633, 54399.633, 54399.383
839, 46301.531, 46301.531, 46301.492
840, 42000.797, 42000.797, 42000.883
841, 59828.668, 59828.668, 59828.703
842, 48326.770, 48326.770, 48326.668
843, 45852.512, 45852.512, 45852.336
844, 49268.160, 49268.160, 49267.777
845, 53768.770, 53768.770, 53768.945
846, 46627.914, 46627.914, 46627.984
847, 40504.586, 40504.586, 40504.453
848, 62115.867, 62115.867, 62115.734
849, 51326.320, 51326.320, 51326.250
850, 59564.184, 59564.184, 59564.367
851, 55941.609, 55941.609, 55941.414
852, 46592.195, 46592.195, 46592.211
853, 62111.277, 62111.277, 62111.410
854, 45888.910, 45888.910, 45889.117
855, 63127.664, 63127.664, 63127.586
856, 49206.633, 49206.633, 49206.789
857, 56581.184, 56581.184, 56580.977
858, 71617.828, 71617.828, 71618.570
859, 57958.699, 57958.699, 57958.504
860, 64195.375, 64195.375, 64195.125
861, 65521.504, 65521.504, 65521.367
862, 64715.141, 64715.141, 64715.078
863, 64051.523, 64051.523, 64051.352
864, 57138.973, 57138.973, 57139.156
865, 49765.117, 49765.117, 49765.168
866, 43163.723, 43163.723, 43163.605
867, 55307.578, 55307.578, 55307.656
868, 63187.469, 63187.469, 63187.602
869, 64081.090, 64081.090, 64081.102
870, 65040.309, 65040.309, 65040.387
871, 53421.805, 53421.805, 53421.719
872, 54552.066, 54552.066, 54551.844
873, 58789.234, 58789.234, 58789.270
874, 51848.117, 51848.117, 51848.070
875, 60008.707, 60008.707, 60008.797
876, 54788.734, 54788.734, 54788.992
877, 45572.148, 45572.148, 45571.949
878, 44272.008, 44272.008, 44271.895
879, 50179.262, 50179.262, 50179.336
880, 54760.359, 54760.359, 54760.305
881, 54748.246, 54748.246, 54748.160
882, 39036.328, 39036.328, 39036.172
883, 50072.098, 50072.098, 50071.836
884, 46204.082, 46204.082, 46204.148
885, 45972.691, 45972.691, 45972.512
886, 42828.770, 42828.770, 42828.922
887, 43851.160, 43851.160, 43851.094
888, 36619.965, 36619.965, 36619.832
889, 34891.719, 34891.719, 34891.508
890, 36935.055, 36935.055, 36934.902
891, 31014.240, 31014.240, 31014.137
892, 47791.676, 47791.676, 47791.512
893, 41398.773, 41398.773, 41398.859
894, 31536.977, 31536.977, 31536.961
895, 23830.443, 23830.443, 23830.527
896, 33195.797, 33195.797, 33195.750
897, 35239.133, 35239.133, 35239.152
898, 37689.945, 37689.945, 37689.918
899, 27480.680, 27480.680, 27480.625
900, 16490.588, 16490.588, 16490.672
901, 27635.117, 27635.117, 27635.133
902, 26763.656, 26763.656, 26763.637
903, 10693.973, 10693.973, 10693.994
904, 23231.459, 23231.459, 23231.408
905, 27755.139, 27755.139, 27755.201
906, 14778.904, 14778.904, 14778.856
907, 14841.448, 14841.448, 14841.374
908, 13613.711, 13613.711, 13613.767
909, 11839.279, 11839.279, 11839.240
910, 15802.243, 15802.243, 15802.285
911, 13242.587, 13242.587, 13242.515
912,  6077.114,  6077.114,  6077.113
913,  8156.992,  8156.992,  8156.957
914, -5012.104, -5012.104, -5012.093
915, -9053.804, -9053.804, -9053.806
916,   959.250,   959.250,   959.244
917,  3154.670,  3154.670,  3154.676
918, -9425.724, -9425.724, -9425.695
919, -6959.930, -6959.930, -6959.947
920, -9120.247, -9120.247, -9120.237
921, -3046.621, -3046.621, -3046.634
922,-12411.679,-12411.679,-12411.682
923,-10546.909,-10546.909,-10546.916
924,-15190.613,-15190.613,-15190.636
925, -7170.784, -7170.784, -7170.813
926,-13552.705,-13552.705,-13552.725
927, -1570.102, -1570.102, -1570.106
928, -5425.221, -5425.221, -5425.257
929,-17075.047,-17075.047,-17075.035
930,-19962.543,-19962.543,-19962.537
931,-23870.375,-23870.375,-23870.305
932,-27878.320,-27878.320,-27878.369
933,-25341.580,-25341.580,-25341.693
934,-32559.574,-32559.574,-32559.654
935,-39029.723,-39029.723,-39029.664
936,-35290.738,-35290.738,-35290.691
937,-25899.672,-25899.672,-25899.703
938,-33179.527,-33179.527,-33179.543
939,-38431.977,-38431.977,-38431.969
940,-41108.527,-41108.527,-41108.551
941,-30869.102,-30869.102,-30869.109
942,-47701.289,-47701.289,-47701.316
943,-36476.645,-36476.645,-36476.484
944,-43836.328,-43836.328,-43836.234
945,-42811.098,-42811.098,-42811.344
946,-46639.152,-46639.152,-46639.027
947,-47594.109,-47594.109,-47594.246
948,-49373.848,-49373.848,-49374.031
949,-54860.816,-54860.816,-54861.117
950,-50640.969,-50640.969,-50640.996
951,-43816.492,-43816.492,-43816.402
952,-42401.480,-42401.480,-42401.086
953,-55503.711,-55503.711,-55503.875
954,-53028.371,-53028.371,-53028.465
955,-54035.965,-54035.965,-54036.008
956,-61962.359,-61962.359,-61962.613
957,-53662.320,-53662.320,-53662.438
958,-46213.520,-46213.520,-46213.426
959,-57434.543,-57434.543,-57434.250
960,-54601.473,-54601.473,-54601.156
961,-54147.555,-54147.555,-54147.438
962,-59506.559,-59506.559,-59506.492
963,-45025.875,-45025.875,-45026.086
964,-47918.453,-47918.453,-47918.523
965,-65039.637,-65039.637,-65039.391
966,-57398.773,-57398.773,-57399.051
967,-62597.500,-62597.500,-62597.387
968,-59634.262,-59634.262,-59634.152
969,-67456.906,-67456.906,-67457.094
970,-50483.281,-50483.281,-50483.492
971,-55851.871,-55851.871,-55851.953
972,-58278.105,-58278.105,-58278.117
973,-63788.680,-63788.680,-63788.742
974,-47807.879,-47807.879,-47807.852
975,-62559.156,-62559.156,-62559.266
976,-55801.523,-55801.523,-55801.773
977,-53464.551,-53464.551,-53464.500
978,-51106.539,-51106.539,-51106.445
979,-54023.219,-54023.219,-54023.234
980,-52042.059,-52042.059,-52042.023
981,-58127.480,-58127.480,-58127.477
982,-45496.574,-45496.574,-45496.523
983,-50567.664,-50567.664,-50567.703
984,-52787.395,-52787.395,-52787.273
985,-63324.797,-63324.797,-63324.938
986,-47117.988,-47117.988,-47118.070
987,-51724.750,-51724.750,-51724.770
988,-53659.816,-53659.816,-53659.848
989,-52004.215,-52004.215,-52004.242
990,-58259.707,-58259.707,-58259.766
991,-39205.871,-39205.871,-39206.094
992,-47370.629,-47370.629,-47370.840
993,-46372.902,-46372.902,-46372.898
994,-46667.676,-46667.676,-46667.520
995,-42840.141,-42840.141,-42840.070
996,-35169.719,-35169.719,-35169.512
997,-50461.555,-50461.555,-50461.680
998,-45269.312,-45269.312,-45269.398
999,-41099.000,-41099.000,-41098.777
1000,-31626.717,-31626.717,-31626.801
1001,-27937.156,-27937.156,-27937.199
1002,-22528.326,-22528.326,-22528.225
1003,-26158.939,-26158.939,-26158.887
1004,-37447.742,-37447.742,-37447.766
1005,-23754.746,-23754.746,-23754.670
1006,-37891.559,-37891.559,-37891.414
1007,-30539.436,-30539.436,-30539.418
1008,-24079.982,-24079.982,-24079.969
1009,-24754.314,-24754.314,-24754.279
1010,-30367.738,-30367.738,-30367.721
1011,-24353.279,-24353.279,-24353.238
1012,-20638.490,-20638.490,-20638.535
1013,-11553.103,-11553.103,-11553.105
1014,-21795.883,-21795.883,-21795.824
1015,-15647.379,-15647.379,-15647.465
1016,-26098.164,-26098.164,-26098.107
1017, -8485.791, -8485.791, -8485.856
1018,-20249.287,-20249.287,-20249.359
1019,-20561.752,-20561.752,-20561.777
1020,   649.651,   649.651,   649.635
1021, -7129.506, -7129.506, -7129.456
1022, -1002.215, -1002.215, -1002.217
1023, -1786.864, -1786.864, -1786.889
1024,  2199.791,  2199.791,  2199.769
1025, -7907.702, -7907.702, -7907.719
1026, 11686.057, 11686.057, 11686.033
1027,  3966.022,  3966.022,  3966.032
1028, 11710.257, 11710.257, 11710.242
1029, 10171.061, 10171.061, 10171.100
1030, 19270.508, 19270.508, 19270.484
1031, 15473.969, 15473.969, 15473.996
1032, 12098.243, 12098.243, 12098.283
1033,  6365.853,  6365.853,  6365.873
1034, 26225.447, 26225.447, 26225.436
1035, 15784.382, 15784.382, 15784.396
1036, 22113.236, 22113.236, 22113.375
1037, 23139.633, 23139.633, 23139.615
1038, 15922.914, 15922.914, 15922.886
1039, 26310.877, 26310.877, 26310.943
1040, 28217.365, 28217.365, 28217.350
1041, 26028.951, 26028.951, 26028.855
1042, 30220.021, 30220.021, 30219.977
1043, 36775.043, 36775.043, 36775.008
1044, 35847.195, 35847.195, 35847.090
1045, 39208.691, 39208.691, 39208.680
1046, 28407.947, 28407.947, 28408.016
1047, 31372.611, 31372.611, 31372.691
1048, 29914.104, 29914.104, 29914.098
1049, 37383.625, 37383.625, 37383.480
1050, 32672.355, 32672.355, 32672.285
1051, 36889.309, 36889.309, 36889.195
1052, 40416.785, 40416.785, 40416.738
1053, 44243.324, 44243.324, 44243.305
1054, 52689.898, 52689.898, 52689.789
1055, 47315.629, 47315.629, 47315.688
1056, 65138.707, 65138.707, 65138.391
1057, 47835.035, 47835.035, 47834.953
1058, 47696.871, 47696.871, 47696.852
1059, 52732.223, 52732.223, 52732.055
1060, 52421.715, 52421.715, 52421.766
1061, 43321.637, 43321.637, 43321.727
1062, 57375.480, 57375.480, 57375.492
1063, 72457.383, 72457.383, 72457.539
1064, 50721.293, 50721.293, 50721.223
1065, 61737.945, 61737.945, 61737.879
1066, 64520.910, 64520.910, 64520.840
1067, 57997.344, 57997.344, 57997.469
1068, 62994.402, 62994.402, 62994.617
1069, 66742.352, 66742.352, 66742.422
1070, 52992.719, 52992.719, 52992.699
1071, 61221.488, 61221.488, 61221.664
1072, 46778.102, 46778.102, 46778.188
1073, 54202.598, 54202.598, 54202.477
1074, 49975.453, 49975.453, 49975.523
1075, 57512.742, 57512.742, 57512.793
1076, 46258.113, 46258.113, 46258.125
1077, 55739.152, 55739.152, 55739.328
1078, 70353.414, 70353.414, 70353.219
1079, 56945.320, 56945.320, 56944.926
1080, 52254.293, 52254.293, 52254.176
1081, 65353.949, 65353.949, 65354.336
1082, 62467.691, 62467.691, 62467.938
1083, 46714.895, 46714.895, 46714.938
1084, 62861.027, 62861.027, 62861.188
1085, 66446.398, 66446.398, 66446.438
1086, 41255.145, 41255.145, 41255.027
1087, 51238.875, 51238.875, 51239.000
1088, 50556.109, 50556.109, 50556.031
1089, 62941.773, 62941.773, 62941.840
1090, 57409.645, 57409.645, 57409.695
1091, 52626.996, 52626.996, 52627.125
1092, 52467.793, 52467.793, 52467.758
1093, 47548.168, 47548.168, 47548.258
1094, 56391.000, 56391.000, 56390.906
1095, 39753.105, 39753.105, 39753.148
1096, 52624.352, 52624.352, 52624.422
1097, 48670.402, 48670.402, 48670.398
1098, 53473.496, 53473.496, 53473.410
1099, 43338.004, 43338.004, 43337.973
1100, 36602.344, 36602.344, 36602.461
1101, 50293.645, 50293.645, 50293.824
1102, 54396.465, 54396.465, 54396.297
1103, 41660.727, 41660.727, 41660.727
1104, 46598.395, 46598.395, 46598.266
1105, 44780.816, 44780.816, 44780.770
1106, 32880.875, 32880.875, 32880.770
1107, 35890.680, 35890.680, 35890.836
1108, 45049.582, 45049.582, 45049.523
1109, 40738.805, 40738.805, 40738.781
1110, 34653.914, 34653.914, 34653.871
1111, 31068.760, 31068.760, 31068.762
1112, 32227.969, 32227.969, 32228.043
1113, 29314.861, 29314.861, 29314.961
1114, 25900.271, 25900.271, 25900.338
1115, 37648.746, 37648.746, 37648.734
1116, 24107.080, 24107.080, 24107.133
1117, 38902.578, 38902.578, 38902.426
1118, 23827.926, 23827.926, 23827.916
1119, 22803.656, 22803.656, 22803.594
1120, 13841.367, 13841.367, 13841.418
1121, 24998.143, 24998.143, 24998.125
1122, 20057.246, 20057.246, 20057.125
1123,  8742.247,  8742.247,  8742.257
1124, 20001.859, 20001.859, 20001.863
1125,  3088.817,  3088.817,  3088.769
1126, 14437.085, 14437.085, 14437.092
1127,  9433.247,  9433.247,  9433.300
1128, 16125.911, 16125.911, 16125.920
1129,  9389.473,  9389.473,  9389.482
1130,  1025.367,  1025.367,  1025.366
1131, 19963.236, 19963.236, 19963.098
1132,-10403.617,-10403.617,-10403.600
1133, -1668.041, -1668.041, -1668.035
1134,-14315.758,-14315.758,-14315.728
1135,  -993.059,  -993.059,  -993.059
1136, -6211.280, -6211.280, -6211.274
1137,-11353.748,-11353.748,-11353.736
1138, -9557.978, -9557.978, -9557.993
1139, -2424.287, -2424.287, -2424.305
1140, -8559.367, -8559.367, -8559.400
1141,-27258.793,-27258.793,-27258.848
1142,-12482.569,-12482.569,-12482.594
1143,-22505.594,-22505.594,-22505.578
1144,-25743.627,-25743.627,-25743.617
1145,-22427.152,-22427.152,-22427.240
1146,-26127.764,-26127.764,-26127.635
1147,-22922.178,-22922.178,-22922.137
1148,-22721.643,-22721.643,-22721.715
1149,-26338.424,-26338.424,-26338.393
1150,-23739.225,-23739.225,-23739.324
1151,-31482.875,-31482.875,-31483.016
1152,-36155.730,-36155.730,-36155.609
1153,-39347.633,-39347.633,-39347.656
1154,-25019.502,-25019.502,-25019.488
1155,-42418.949,-42418.949,-42418.891
1156,-19149.846,-19149.846,-19149.855
1157,-35769.453,-35769.453,-35769.578
1158,-48331.281,-48331.281,-48331.332
1159,-42815.199,-42815.199,-42815.094
1160,-41828.004,-41828.004,-41828.000
1161,-52318.211,-52318.211,-52318.105
1162,-43447.113,-43447.113,-43447.125
1163,-30800.701,-30800.701,-30800.840
1164,-63304.539,-63304.539,-63304.320
1165,-52637.367,-52637.367,-52637.258
1166,-46460.504,-46460.504,-46460.500
1167,-56326.934,-56326.934,-56326.883
1168,-52345.578,-52345.578,-52345.750
1169,-60526.129,-60526.129,-60526.129
1170,-57034.359,-57034.359,-57034.242
1171,-50772.504,-50772.504,-50772.297
1172,-55158.957,-55158.957,-55159.121
1173,-58009.406,-58009.406,-58009.305
1174,-51720.621,-51720.621,-51720.527
1175,-53925.195,-53925.195,-53925.266
1176,-63280.438,-63280.438,-63280.211
1177,-60935.176,-60935.176,-60935.090
1178,-52066.863,-52066.863,-52066.977
1179,-65983.172,-65983.172,-65983.195
1180,-57582.160,-57582.160,-57582.254
1181,-55116.383,-55116.383,-55116.609
1182,-52135.473,-52135.473,-52135.586
1183,-51932.812,-51932.812,-51932.469
1184,-56751.562,-56751.562,-56751.695
1185,-67258.688,-67258.688,-67258.531
1186,-57146.922,-57146.922,-57146.805
1187,-56263.941,-56263.941,-56264.027
1188,-54072.984,-54072.984,-54072.992
1189,-52444.578,-52444.578,-52444.773
1190,-46957.734,-46957.734,-46957.363
1191,-62969.824,-62969.824,-62969.945
1192,-57989.605,-57989.605,-57989.633
1193,-50636.547,-50636.547,-50636.594
1194,-62980.895,-62980.895,-62981.137
1195,-58001.297,-58001.297,-58001.391
1196,-56820.625,-56820.625,-56820.758
1197,-41834.148,-41834.148,-41834.102
1198,-57653.383,-57653.383,-57653.648
1199,-47929.152,-47929.152,-47929.168
1200,-65711.297,-65711.297,-65711.695
1201,-50249.043,-50249.043,-50249.043
1202,-55076.418,-55076.418,-55076.172
1203,-48597.824,-48597.824,-48597.762
1204,-46250.734,-46250.734,-46250.684
1205,-55836.996,-55836.996,-55836.797
1206,-39119.492,-39119.492,-39119.703
1207,-49045.211,-49045.211,-49045.211
1208,-49696.457,-49696.457,-49696.367
1209,-48479.832,-48479.832,-48479.688
1210,-38811.172,-38811.172,-38811.352
1211,-46602.223,-46602.223,-46601.977
1212,-50399.062,-50399.062,-50398.949
